Game Name,Developer,Release year,Price,Genres,Review %,Max Reviewers,Minimum Owners,Maximum Owners
Pendula Swing - The Complete Journey,Valiant Game Studio AB,2020,10.19,"Adventure,Indie,RPG",0.84,26,0,20000
Geometric Feel the Beats,YAW Studios,2020,1.19,"Action,Casual,Indie",0.9,30,0,20000
Seals of the Bygone,rologfos,2020,9.74,"Action,Adventure,Indie,RPG,Early Access",0.83,30,0,20000
B67,Steel Peak Games,2020,1.79,"Action,Indie",0.83,37,0,20000
One Dollar Simulator,Funny Twins,2020,0.5,"Casual,Indie,Simulation",0.8,31,0,20000
Электричка,NiaR,2020,0.99,"Adventure,Casual,Indie",0.76,30,0,20000
WARBORN,Raredrop Games Ltd,2020,8.74,"Indie,Strategy",0.74,27,0,20000
Dungeon Solver,Crickkin Game Studio,2020,0.59,"Casual,Indie,Strategy",0.75,33,0,20000
Sakura Knight 3,Winged Cloud,2020,2.49,Simulation,0.87,31,0,20000
时之痕 Trace Of Time,日夜爆肝的千,2020,6.99,"Action,Adventure,Indie,Early Access",0.82,34,0,20000
Mr.King Luo!Don't be kidding,"艾斯貝洛, koloro",2020,2.79,Indie,0.7,31,0,20000
Random Heroes: Gold Edition,"Woblyware, Somepx",2020,2.49,"Action,Adventure,Casual,Indie",0.71,35,0,20000
BegieAde ~a lyric of lie and retribution~,Planet Pandemic,2020,8.39,"Adventure,RPG",0.64,37,0,20000
История бомжа,Quarlellle,2020,0.54,"Adventure,Indie",0.73,30,0,20000
Planet Station,NL Studio,2020,0.49,"Action,Adventure,Casual,Indie,Simulation",0.71,42,0,20000
PBA Pro Bowling 2021,FarSight Studios,2020,14.99,"Simulation,Sports",0.68,47,0,20000
Dark Side of War,NL Studio,2020,0.49,"Action,Adventure,Casual,Indie",0.75,40,0,20000
The Academy: The First Riddle,Pine Studio,2020,1.79,"Adventure,Casual,Indie",0.58,41,0,20000
Zero Killed,Ignibit,2020,14.99,"Action,Indie",0.55,36,0,20000
Idle Warrior,BUG DUCK GAMES,2020,0.49,"Casual,Strategy",0.54,35,0,20000
Grey Skies: A War of the Worlds Story,Steel Arts Software,2020,1.49,"Action,Adventure,Indie",0.43,69,0,20000
Jolly Good: Cakes and Ale,Choice of Games,2020,6.99,"Indie,RPG",1.0,33,0,20000
Dragon Audit,Archive Entertainment,2020,8.99,"Adventure,Indie",0.96,28,0,20000
Q - A Neon Platformer,Manatea Entertainment,2020,7.49,Indie,1.0,32,0,20000
Nullum,Misc.261,2020,0.59,"Casual,Indie,Strategy",1.0,32,0,20000
GUNBIRD 2,"CITY CONNECTION, Zerodiv",2020,6.99,Action,0.96,28,0,20000
Seiga Kaku uses her amazing Taoist arts and gives you a life lesson,Skuhataagyall dev,2020,0.49,Casual,0.96,29,0,20000
Darkness Maze Cube - Hardcore Puzzle Game,YAW Studios,2020,1.04,"Action,Adventure,Casual,Indie,Strategy",0.96,27,0,20000
Wholesome Slaughter,Eclipse Game Labs,2020,0.74,"Action,Indie",0.96,30,100000,200000
Planet Stronghold 2,Winter Wolves,2020,12.49,"Indie,RPG",0.9,30,20000,50000
My Diggy Dog 2,King Bird Games,2020,4.99,"Action,Adventure,Casual,Indie,Simulation,in Early Access",0.93,33,0,20000
Sly Slime,Growfall Games,2020,0.99,"Casual,Indie",0.92,26,0,20000
Amoeba Battle: Microscopic RTS Action,Grab Games,2020,14.99,Strategy,0.85,27,20000,50000
Flatland Vol.2,kyuu Fujisaki,2020,2.99,"Action,Indie",1.0,30,0,20000
Zof,Pete Wilkins,2020,10.04,Adventure,0.85,28,0,20000
Nevaeh,Alpheratz*,2020,2.59,"Action,Adventure,Indie",0.82,28,0,20000
The Chess Variants Club,"Minimol Games, Mens Sana Interactive",2020,2.49,"Casual,Indie,Simulation,Sports,Strategy,Early Access",0.96,29,0,20000
Party Arena: Board Game Battler,Funture Games,2020,4.99,"Action,Casual,Indie,Strategy",0.81,22,0,20000
"Boreal Tenebrae Act I: “I Stand Before You, A Form Undone”","Snot Bubbles Productions, Music by Guidewire",2020,2.99,"Adventure,Indie",0.87,32,0,20000
Treachery in Beatdown City,"Nuchallenger, HurakanWorks",2020,8.99,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy",0.76,30,0,20000
A pirate quartermaster,Ivan Armandy,2020,11.69,"Adventure,Indie,RPG,Simulation,Strategy",0.75,33,0,20000
Rocking Legend,Domuro Soft,2020,18.74,"Casual,Indie,Early Access",0.76,30,0,20000
Ghost Stories 2,AK Studio,2020,0.89,"Action,Adventure,Indie",0.8,25,0,20000
Kabukicho Story,Mustella Games,2020,0.49,Adventure,0.84,38,0,20000
Speed Swing,Jakob Delzer,2020,0.99,Indie,0.78,38,0,20000
Formula Car Racing Simulator,Enaayah Software Development and Services Private Limited,2020,0.59,"Action,Indie,Racing",0.83,24,0,20000
"I, AI",Satur Entertainment,2020,4.99,"Action,Casual,Indie",0.63,30,0,20000
White Day VR: The Courage Test,SONNORI Corp,2020,2.99,"Action,Adventure",0.73,38,0,20000
UIFO DEFENSE HD,MIPODAS DIGITAL STUDIO,2020,4.99,"Casual,Indie,Strategy",0.72,40,0,20000
Godking: Master of Rituals,Sensiga,2020,17.99,Strategy,0.63,30,0,20000
Racing Glider,Mystik'art,2020,6.99,"Casual,Indie,Racing,Sports,in Early Access",0.57,28,0,20000
Quest: Escape Room,"KuKo, Mustella Games",2020,0.49,Adventure,0.76,38,0,20000
Ray's The Dead,Ragtag Studio,2020,9.99,"Action,Adventure,Indie,Strategy",0.71,28,0,20000
Aery - Little Bird Adventure,EpiXR Games UG,2020,3.84,"Adventure,Casual,Indie,Simulation",0.74,43,0,20000
客栈江湖-Vagabond Inn,肥螳螂,2020,1.03,"Casual,Indie,Simulation,Strategy",0.61,49,0,20000
Fritz Chess 17 Steam Edition,ChessBase GmbH,2020,59.99,Strategy,0.64,51,0,20000
G.I. Joe: Operation Blackout,"IguanaBee, Fair Play Labs",2020,7.49,Action,0.48,37,20000,50000
Green: An Orc's Life,James K. Isaac,2020,0.99,"Adventure,RPG,Simulation,Strategy",1.0,27,0,20000
I dream of you and ice cream,Emilios Manolidis,2020,3.24,"Adventure,Indie",0.96,31,0,20000
Dragon Blaze,"CITY CONNECTION, Zerodiv",2020,6.99,Action,0.96,29,0,20000
MEGAJUMP,Laptop gaming,2020,1.04,"Adventure,Casual,Indie",0.96,25,0,20000
Shine's Adventures 5(World Of Box),ShineProject,2020,1.79,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy",0.93,32,0,20000
Blastboard,Enigmatic Network,2020,0.74,"Casual,Indie",0.93,33,0,20000
Verdant Village,Exodus Software,2020,14.99,"Indie,RPG,Simulation,Early Access",0.96,28,0,20000
HuH?: and the Adventures of something,StarSystemStudios,2020,0.86,"Action,Adventure,Casual,Indie",1.0,24,0,20000
Poop On 2020 Simulator,GAME Games,2020,1.99,"Casual,Indie,Simulation",0.96,30,0,20000
ExoCorps,Gingerbred,2020,24.99,"Action,Indie,Early Access",0.9,30,0,20000
Creeps Creeps? Creeps!,Take Toad,2020,0.49,"Action,Adventure,Indie,RPG",0.96,28,0,20000
Rabbit Simulator,Meng Games,2020,3.34,"Action,Casual,Indie,RPG,Simulation,Early Access",0.88,35,0,20000
그 어느 여름날의 이야기,유진게임즈,2020,0.0,"Indie,Simulation",0.89,38,0,20000
Jetboard Joust,BitBull Ltd,2020,4.99,"Action,Indie",0.82,23,0,20000
"The Narrator is a DICK : Longer, Harder, and Uncut",Adam DeLease,2020,2.49,"Adventure,Indie",0.87,24,0,20000
My Dangerous Life,Hituzigumo,2020,7.79,"Casual,Indie,RPG",0.84,32,0,20000
My Hidden Things,Six Dots,2020,2.69,"Casual,Indie",0.8,25,0,20000
Master Arena,Powered Games Entertainment,2020,4.99,"Action,Free to Play,Indie,Early Access,in Early Access",0.86,22,0,20000
Em-A-Li,Yobob,2020,1.49,"Casual,Indie",0.83,12,20000,50000
永夜之冬,愚蠢的人类,2020,0.0,Indie,0.82,41,0,20000
Hunting Moon vol.2,lamb of game,2020,0.59,"Indie,RPG",0.78,33,0,20000
AeternoBlade II: Director's Rewind,"Corecell Technology Co.,Ltd",2020,4.99,"Action,Indie,RPG",0.68,22,0,20000
KnotBot,BeetBomb,2020,11.99,"Indie,Simulation",0.68,35,0,20000
S.C.A.R,Savage Studios,2020,4.99,"Action,Adventure,Casual,Indie,Simulation,Early Access",0.7,27,0,20000
BeachHead 2020,Digital Fusion Inc.,2020,9.99,"Action,Casual,Indie,Simulation,Early Access",0.65,43,20000,50000
Voxelaxy [Remastered],Jakub Klementewicz,2020,0.99,"Action,Adventure,Simulation,in Early Access",0.35,17,0,20000
Pangea Survival,Pangea Survival Development Team,2020,9.99,"Action,Indie,Massively Multiplayer,RPG,Simulation,Early Access",0.7,44,0,20000
Cathedral 3-D,Unfinished Games,2020,3.49,"Action,Indie",0.69,26,0,20000
Golf Ace,Frutgames,2020,1.99,"Action,Casual,Indie,Massively Multiplayer,Racing,Sports,Early Access",0.62,48,0,20000
Berserker's Descent,Rendah Games,2020,4.99,Action,1.0,30,0,20000
The Wizard and The Slug,Silkworm,2020,4.99,"Action,Adventure,Casual,Indie,Strategy",1.0,12,0,20000
Her Lie I Tried To Believe - Extended Edition,Hangover Cat Purrroduction,2020,4.79,"Casual,Indie",1.0,33,0,20000
Star Seeker in: the Secret of the Sorcerous Standoff,Benedict Ide,2020,2.49,"Adventure,Indie",1.0,33,20000,50000
Backworlds,Logic Ember Limited,2020,0.0,Indie,0.97,36,0,20000
Art of Deception,Dreamers,2020,4.99,"Indie,Simulation",0.97,34,0,20000
Piczle Cross Adventure,Score Studios LLC,2020,4.49,"Action,Adventure,Casual,Indie,Simulation",0.96,30,0,20000
Abracadabrew,Miju Games,2020,4.79,"Action,Casual,Indie,in Early Access",1.0,16,0,20000
dogpet,dogpet,2020,2.99,"Adventure,Casual,Simulation",0.96,30,0,20000
ROCKETRON,ASTRO PORT,2020,2.99,"Action,Indie",0.92,38,0,20000
DragonRideVR,TypeEh Studios,2020,6.99,"Action,Adventure,Simulation,in Early Access",0.92,26,0,20000
Wormskull,Wolfs Moon Studios,2020,1.03,"Adventure,Indie,RPG,Strategy",0.94,37,0,20000
Astral Towers,Apus Software,2020,2.99,"Adventure,Indie,Strategy",0.9,33,0,20000
Unmemory,Patrones y Escondites,2020,6.49,"Adventure,Indie",0.9,33,50000,100000
The Cassir Simulator,Maxim Abramov,2020,0.49,"Casual,Indie,Simulation",0.97,34,0,20000
Hero's Spirit,The Binary Initiative,2020,5.99,"Adventure,Indie,RPG",0.88,26,0,20000
Fantasy World Online Tycoon,Roberto Trasarti,2020,9.99,"Indie,RPG,Simulation,Strategy",0.81,33,0,20000
"One Try, One Kill",Repa Games,2020,0.49,"Action,Indie",0.86,36,0,20000
STRIKERS 1945 III,"CITY CONNECTION, Zerodiv",2020,6.99,Action,0.83,37,0,20000
The Strange Story Of Brian Fisher: Chapter 1,Intetic,2020,6.99,"Adventure,Indie",0.79,34,0,20000
Tower of Shades,Lame Jam,2020,1.99,"Indie,RPG",0.78,32,0,20000
Ultimate Ski Jumping 2020,Blue Sunset Games,2020,0.99,"Action,Casual,Indie,Simulation,Sports",0.82,39,0,20000
Gaijin Troubles,Grim's Studio,2020,1.99,"Action,Indie,Early Access",0.6,38,0,20000
Juken Jigoku | 受験地獄,W&H Game Systems,2020,2.99,"Adventure,Casual,Indie",0.67,46,0,20000
Corridor: Amount of Fear,Unreal Quality Games,2020,0.79,"Action,Adventure,Indie",0.66,36,20000,50000
WAIFU HORROR: The Eight Pictures,Konnichiwa Games,2020,0.49,"Action,Adventure,Indie,in Early Access",0.58,162,0,20000
VEGAS Movie Studio 17 Steam Edition,MAGIX Software GmbH,2020,29.99,"Audio Production,Video Production",0.5,67,0,20000
Betelgeuse,Brainstorm Software,2020,0.49,Indie,1.0,19,0,20000
Skautfold: Moonless Knight,Steve Gal,2020,1.59,"Action,Adventure,Indie,RPG,in Early Access",0.94,37,0,20000
Lufulus' Creatures,Golgedar,2020,2.99,"Action,Casual,Indie,RPG",1.0,24,0,20000
Montezuma's Revenge,Normal Distribution LLC,2020,2.99,"Action,Adventure",0.94,35,0,20000
Viking Chess: Hnefatafl,Diamond Sky Games,2020,3.74,"Indie,Strategy,in Early Access",0.88,35,0,20000
PEE WAR！,LBR games,2020,1.19,"Action,Casual,Indie,Simulation",0.95,22,0,20000
GEESE vs CTHULHU,Anatoliy Loginovskikh,2020,1.59,"Adventure,Casual,Indie",0.88,34,0,20000
A Ton Of Feathers,ben lunato,2020,0.49,"Adventure,Indie",0.87,39,0,20000
Coronavirus Evolution,Studio Inward,2020,0.49,"Action,Indie",0.9,32,0,20000
Sasel RPG,Thadius,2020,1.17,"Adventure,Indie,RPG",0.92,38,0,20000
TRANSFORMERS: BATTLEGROUNDS,Coatsink,2020,8.99,Strategy,0.84,32,0,20000
"FADE, THE FIRST CHAPTER",Knight by Night,2020,12.74,"Action,Adventure,RPG,Early Access",0.84,39,0,20000
Unformed 破妄,Bones,2020,14.99,"Action,Adventure,Indie,RPG,Strategy,Early Access,in Early Access",0.74,27,0,20000
Space Station Manager,Ondrej Hroch,2020,1.19,"Casual,Indie,Simulation,Early Access",0.72,40,0,20000
Lusitania,Interactive Gaming Studios,2020,2.09,"Action,Adventure,Casual,Indie,Simulation",0.77,45,0,20000
Broll,Rokyte Studio,2020,2.99,"Action,Adventure,Indie",0.72,18,0,20000
FM,Jordan Cutler,2020,2.49,Indie,0.75,44,0,20000
Jung's Labyrinth,Jan Jileček,2020,9.49,"Adventure,Indie",0.7,44,0,20000
Rugby Union Team Manager 3,Alternative Software Ltd,2020,19.99,"Simulation,Sports",0.71,49,0,20000
Mech Engineer,KiberKreker,2020,13.49,"Indie,Simulation,Strategy,Early Access",0.65,47,0,20000
Aefen Fall,Studio 9.7,2020,2.09,"Action,Indie",0.69,52,0,20000
Crawling Of The Dead,Running Pillow,2020,24.99,"Indie,RPG,in Early Access",0.63,44,0,20000
Bogatyr,the Bratans,2020,0.74,"Adventure,Indie,RPG",0.7,47,0,20000
PowersVR,PseudoGames,2020,9.99,"Action,Indie,Simulation",0.59,49,0,20000
Psycho,Good Monkey,2020,1.23,"Action,Indie",0.65,47,0,20000
佣兵战歌,酷呐网络科技,2020,8.99,"Adventure,Casual,Indie,RPG,Strategy,in Early Access",0.47,42,0,20000
Gleamlight,DICO,2020,3.99,"Action,Adventure,Indie",0.38,65,0,20000
Cubism,Thomas Van Bouwel,2020,6.99,"Casual,Indie,in Early Access",1.0,28,0,20000
Cloak and Dasher,Spirit Stone Studio LLC,2020,4.99,"Action,Adventure,Indie,Early Access",1.0,13,0,20000
Cartridge Defense,Out Gaming,2020,8.99,"Casual,Indie,Strategy,Early Access",1.0,29,0,20000
Star Island,MACKINN7,2020,1.49,"Action,Casual,Indie",1.0,34,0,20000
Lancelot's Hangover: The Quest for the Holy Booze,Jean-Baptiste de Clerfayt,2020,7.49,"Adventure,Indie",1.0,10,0,20000
JWildfire,Andreas Maschke,2020,11.99,"Animation & Modeling,Education,Photo Editing,Utilities,Game Development",0.97,36,0,20000
reky,beyondthosehills,2020,2.99,Indie,0.93,29,0,20000
Snaliens,JFerreira,2020,4.79,Indie,0.96,28,0,20000
Moonlight Basket,Inu to Neko,2020,4.33,"Casual,Indie,RPG,Simulation",0.94,35,0,20000
Wiggly Boy,Endless Ritual Assembly,2020,0.5,Simulation,0.96,33,0,20000
Emergence ᵠ,17th Dimension,2020,9.99,"Animation & Modeling,Education,Early Access",0.91,34,0,20000
听见我的心 Listen to My Heart,成都乐上网络科技有限公司,2020,5.99,"Adventure,Casual,Indie,RPG,Simulation",0.86,22,50000,100000
Shoot. Push. Repeat.,CrewLab,2020,0.49,"Casual,Indie",0.92,39,0,20000
GoblinAttack / 进击的哥布林,leeve_weky,2020,4.19,"Casual,Indie,Strategy",0.92,39,0,20000
Dunk Lords,Story Fort LLC,2020,2.49,"Action,Indie,Sports",0.85,28,0,20000
Dead Dreams,Aiaz Marx,2020,4.79,"Adventure,Indie",0.88,35,50000,100000
Winter War,The Strategy Game Studio,2020,9.99,"Indie,Simulation,Strategy,in Early Access",0.87,33,0,20000
Infernal Radiation,Asmodev,2020,1.99,"Action,Indie,RPG,Simulation",0.84,32,0,20000
The Sorrowvirus,Watchmaker,2020,4.61,"Adventure,Casual,Indie",0.8,30,0,20000
The Sea Hotel☆Umineko Tei,Inu to Neko,2020,4.89,"Adventure,Casual,Indie,RPG,Simulation,Strategy",0.83,37,20000,50000
Zeon 25,SnagBox Studio,2020,0.51,"Action,Adventure,Casual,Indie,in Early Access",0.87,24,0,20000
Anime Artist 3: Harem,Apoapsis srls,2020,0.99,"Casual,Indie,RPG",0.82,40,0,20000
Fighters Wizards,OuroborOs_,2020,0.54,"Action,Massively Multiplayer,Strategy",0.81,33,0,20000
Mighty Fling,Hollow Art Studios,2020,3.99,"Action,Adventure,Indie",0.82,39,0,20000
Space Wars,High and Wide,2020,3.99,"Casual,Indie,Simulation",0.85,41,0,20000
Chang'an: The capital of Tang Dynasty,Romulus,2020,7.49,"Indie,Simulation,Strategy",0.8,45,0,20000
Death Tales,Arcade Distillery,2020,9.99,"Action,Adventure,Indie,RPG",0.85,14,0,20000
Ad Agency Tycoon,BarCode Studios,2020,4.79,"Casual,Indie,Simulation,Early Access",0.76,46,0,20000
休闲游戏合集,Philosophy♂,2020,2.09,"Action,Casual,Indie,Simulation,Strategy",0.7,47,0,20000
"Deep, In the Forest",Satur Entertainment,2020,6.49,"Action,Adventure,Casual,Indie,RPG,in Early Access",0.63,36,0,20000
Under Domain - Alien Invasion Simulator,Playlearn,2020,2.99,"Indie,Simulation,Strategy",0.51,68,0,20000
Vetrix,Pixel Racers,2020,1.79,Casual,1.0,26,0,20000
Hanoi Puzzles: Solid Match,Hanoi Studios,2020,0.69,"Casual,Indie",1.0,34,0,20000
Minesweeper Classy,Erlend Kirkeboe,2020,1.49,"Casual,Indie",1.0,37,0,20000
Heart Star,Adventure Islands,2020,2.49,"Adventure,Casual,Indie",0.97,36,0,20000
Wings Of Bluestar,Shinu Real Arts,2020,5.99,"Action,Indie",1.0,24,0,20000
Everslash,Jaemin Park,2020,0.0,"Action,Adventure,Indie",0.96,30,0,20000
Mask of the Plague Doctor,Choice of Games,2020,4.89,"Adventure,Indie,RPG",0.95,40,0,20000
BOT.vinnik Chess: Opening Traps,DeepGreen Games,2020,0.59,"Casual,Indie,Strategy",0.92,41,0,20000
Beats Of Fury,Bubble Head Games,2020,4.68,"Action,Indie,Early Access,in Early Access",0.8,20,0,20000
Paradox Vector,Schmidt Workshops,2020,7.49,"Action,Indie",0.9,30,0,20000
D3D INSIDE 2: HELL,Oblom studio,2020,0.74,"Action,Adventure,Casual,Indie",0.9,40,0,20000
Projectile Dysfunction,Tuckfard Games,2020,3.99,"Action,Indie,Early Access",0.78,33,0,20000
Fishy2,keron veal,2020,0.99,"Action,Adventure,Casual,Indie",0.88,34,0,20000
Sakura Knight 2,Winged Cloud,2020,2.49,Simulation,0.83,37,0,20000
Aery - Sky Castle,EpiXR Games UG,2020,5.49,"Adventure,Casual,Indie,Simulation",0.82,46,0,20000
Breaking Gates,Ylun Game Studio,2020,1.74,"Action,Indie,Early Access",0.68,19,0,20000
Unforgotten,Scoreboardgames,2020,3.49,"Adventure,Casual,Indie",0.78,37,0,20000
The Rig: A Starmap to Murder,Sunset Division,2020,14.99,"Adventure,Casual,Indie",0.79,44,0,20000
Where in the World is Carmen Sandiego?,The Learning Company,2020,9.99,"Casual,Strategy",0.79,48,0,20000
鬼王~Oni,LCSsiveR,2020,6.99,"Action,Adventure,Indie,Early Access",0.72,51,0,20000
V1RUZ,Polyverse Games,2020,1.99,"Action,Adventure,Indie,RPG,Simulation,Early Access",0.59,32,0,20000
Strip 4: Classmate Study,Spicy,2020,1.39,"Casual,Indie,Simulation",0.76,366,0,20000
降妖神兵,易远游戏,2020,2.99,"Action,Adventure,Casual,Indie,RPG,Simulation,Early Access",0.7,54,0,20000
EllrLand,"Sichuan fruit Interactive Technology Co., Ltd",2020,7.99,"Adventure,Strategy",0.65,52,0,20000
Moorhuhn Kart,GeekPit,2020,9.99,"Action,Adventure,Indie,Racing",0.61,52,0,20000
末法时代,末法时代制作组,2020,1.99,"Adventure,Indie,RPG,Simulation,Strategy,Early Access",0.56,65,0,20000
Broken Spell 2,Jaming Soo,2020,9.99,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,Racing,RPG,Simulation,Sports,Strategy",0.36,97,0,20000
TWWWR,"Faxdoc and nostalgiatree games, Faxdoc and nostalgiatree games",2020,3.99,"Action,Adventure,Indie",1.0,38,0,20000
LOVE - A Puzzle Box Filled with Stories,Rocketship Park,2020,1.99,Indie,0.96,26,0,20000
World of Art - learn with Jigsaw Puzzles,NowakGames,2020,7.79,"Casual,Indie,Simulation,Strategy",0.97,34,0,20000
Crazy Kung Fu,Field Of Vision,2020,7.49,"Action,Simulation,Sports,Early Access",0.96,32,0,20000
MECHBLAZE,ASTRO PORT,2020,4.99,"Action,Indie",0.97,36,0,20000
Stilstand,Niila Games,2020,9.99,"Casual,Indie",0.96,28,0,20000
Endless Knight,Will Sykes Games,2020,0.69,"Action,Indie",0.94,35,0,20000
Nordic Warriors,"Liron Peer, Roman Levin (Coldsteel48)",2020,7.99,"Action,Adventure,Indie,Strategy",0.92,27,0,20000
Samozbor ID:HEAVEN,derevotyan,2020,0.49,"Action,Casual",0.85,21,0,20000
Unit 404,[OneManBand],2020,3.99,"Adventure,Casual,Indie",0.9,32,0,20000
Police Response VR : Disturbance,Caltain VR Ltd,2020,3.99,"Action,Casual,Indie,RPG,Simulation,Strategy,Early Access",0.92,38,0,20000
Self-Checkout Unlimited,Argent Games,2020,3.99,"Casual,Indie",0.91,36,0,20000
Bone Appetit,DXF Games,2020,3.99,Action,0.9,40,0,20000
Alice in Wonderland - a jigsaw puzzle tale,Mens Sana Interactive,2020,2.39,Casual,1.0,33,0,20000
HOUSE OF GOD,Glass Revolver,2020,4.99,"Action,Indie",0.9,41,0,20000
Sky Sanctuary,Glitchr Studio,2020,8.99,"Action,Indie,Sports",0.85,27,0,20000
Legion Gold,Slitherine Ltd.,2020,0.99,Strategy,0.9,42,0,20000
King Pins,"Sokpop Collective, Sokpop Collective",2020,1.49,"Action,Indie,Strategy",0.86,37,0,20000
Unlock The King 3,Minimol Games,2020,0.74,Casual,0.87,31,0,20000
Finding the Soul Orb,Tonguç Bodur,2020,2.99,"Action,Adventure,Casual,Indie",0.78,41,0,20000
Untale: King of Revinia,Empty Die Studio,2020,9.74,"Adventure,Indie",0.72,43,0,20000
Katana Kata,"Stas Shostak, Alexander Sitnikov",2020,4.49,"Action,Indie,Early Access",0.73,45,0,20000
Draft Day Sports: College Basketball 2020,Wolverine Studios,2020,12.49,"Indie,Simulation,Sports,Strategy",0.69,55,0,20000
Victory and Glory: The American Civil War,"Forced March Games, Electric Games",2020,16.49,"Indie,Simulation,Strategy",0.67,58,0,20000
Naval Battles Simulator,Anarchy97 Games,2020,12.74,"Indie,Simulation,Strategy,Early Access",0.62,56,0,20000
Seven Doors,Indigo Studios - Interactive Stories,2020,1.39,"Adventure,Indie",0.64,37,0,20000
Hot And Lovely,Lovely Games,2020,0.79,"Action,Casual,Indie,RPG,Strategy",0.55,158,0,20000
Paws and Soul,ELECTROSTALIN ENTERTAINMENT,2020,3.59,"Adventure,Indie",0.5,53,0,20000
Gun Brothers,Rootify,2020,3.99,"Action,Adventure,Indie,in Early Access",0.32,75,0,20000
CosmoDreamer,あうとさいど,2020,5.99,Action,1.0,38,0,20000
General Horse and the Package of Doom,"Studio spektar, Porcupine Parkour",2020,2.99,"Adventure,Indie",0.95,22,0,20000
Hayfever,Pixadome,2020,4.49,"Adventure,Indie",0.95,24,0,20000
Cellyon: Boss Confrontation,Sentry Games,2020,12.59,"Action,Indie,RPG,Strategy,Early Access",0.87,24,0,20000
Cruel Bands Career,heran&99,2020,2.79,Indie,0.9,32,0,20000
Yukikoi Melt,Frontwing,2020,17.99,"Adventure,Casual",0.9,44,0,20000
BISQUE DOLL,寒蟬,2020,3.99,"Adventure,Indie",0.88,43,0,20000
Crisis Wing,Pieslice Productions,2020,5.99,"Action,Indie",0.86,45,0,20000
Escape from GULAG,Rabotiagi games,2020,1.09,"Action,Casual,Indie,Simulation,Strategy",0.84,38,0,20000
心境 VR / Mind VR Exploration,小海洋 MiniSea,2020,3.99,"Adventure,Casual,Indie",0.82,41,0,20000
Club Girl,sixteen bars,2020,0.49,"Casual,Indie,Simulation",0.9,42,0,20000
Lone Land,Magitech Games,2020,0.59,"Action,Adventure,Indie",0.8,40,0,20000
Blueplanet VR,Blueplanet VR,2020,12.49,Simulation,0.82,41,0,20000
Last Farewell,Flat Tail Studios AB,2020,17.99,"Action,Indie,RPG,Early Access",0.86,43,0,20000
The Girl of Glass: A Summer Bird's Tale,Markus with friends,2020,14.99,"Adventure,Indie,RPG",0.76,39,0,20000
